099 1 3.388 499.3679050567596 136.81630546955626 25 50
100 1 2.926 520.8333333333334 146.7234262125903 25 50
101 1 3.41 545.6011351909185 151.67698658410734 25 50
102 1 4.478 583.8526799535604 162.75251144865842 31.05625 57.57031249999997
103 0 2.173
104 0 0.246
105 0 0.246
106 1 2.279 481.20485036119715 150.02579979360166 25 50
107 1 3.84 502.67027863777093 150.02579979360166 25 50
108 1 3.652 520.8333333333334 154.9793601651187 25 50
109 1 2.708 535.6940144478845 161.5841073271414 25 50
110 1 3.017 545.6011351909185 154.9793601651187 25 50
111 1 5.927 548.9035087719299 163.23529411764707 25 50
112 1 2.999 557.1594427244582 166.53766769865842 25 50
113 1 2.83 557.1594427244582 173.14241486068113 25 50
114 1 3.338 552.2058823529412 174.7936016511868 25 50
115 1 2.757 543.9499484004128 171.49122807017545 25 50
116 0 1.995
117 0 0.337
118 1 4.555 545.1040705624355 166.32913361068114 35.90125000000002 63.62656249999995
119 1 4.047 567.4493724200206 173.2081293537152 40.746250000000046 69.68281249999993
120 1 4.115 595.2167353586171 171.17842693820955 41.35187500000005 70.43984374999992
121 0 2.475
122 0 0.245
123 0 0.3
124 0 0.343
125 1 5.607 136.10681114551085 154.9793601651187 25 50
126 1 11.791 112.99019607843138 163.23529411764707 25 50
127 1 3.523 76.66408668730651 166.53766769865842 25 50
128 1 2.878 15.570175438596493 163.23529411764707 25 50
129 1 5.146 408.5526315789474 151.67698658410734 25 50
130 1 3.327 418.45975232198145 159.93292053663572 25 50
131 2 6.994 441.5763673890609 154.9793601651187 25 50 459.73942208462336 163.23529411764707 25 50
132 2 11.616 474.60010319917444 158.28173374613004 25 50 395.343137254902 151.67698658410734 25 50
133 2 5.386 530.7404540763674 163.23529411764707 25 50 552.2058823529412 166.53766769865842 25 50
134 1 3.007 448.1811145510836 151.67698658410734 25 50
135 1 5.029 472.94891640866877 146.7234262125903 25 50
136 0 3.18
137 1 6.878 240.2115753998968 136.50350433759036 41.35187500000005 70.43984374999992
138 1 5.443 228.1276393188854 123.87536442208471 58.91500000000015 92.39374999999984
139 1 5.996 229.3388893188854 128.69180050309606 56.492500000000135 89.36562499999985
140 2 6.895 256.08925438596486 129.9316144220847 49.225000000000094 80.28124999999989 375.5288957688339 154.9793601651187 25 50
141 1 6.19 263.7681272574819 138.29181541860171 43.77437500000006 73.46796874999991
142 1 4.857 199.50896671826624 131.4456769220847 46.80250000000008 77.2531249999999
143 2 6.358 187.37359810371515 139.8058779186017 41.35187500000005 70.43984374999992 375.5288957688339 154.9793601651187 25 50
144 2 5.421 187.2936016511868 151.67698658410734 25 50 373.8777089783282 156.63054695562437 25 50
145 2 4.425 360.6682146542828 153.32817337461302 25 50 377.18008255933955 158.28173374613004 25 50
146 1 3.226 375.5288957688339 154.9793601651187 25 50
147 0 2.363
148 0 0.531
149 1 5.128 33.373289796181616 164.43655548568117 38.929375000000036 67.41171874999993
150 2 6.327 21.786418343653217 160.27288361068116 45.59125000000007 75.7390624999999 89.87358101135192 168.1888544891641 25 50
151 2 6.798 30.208040505675932 170.79991131320955 41.95750000000005 71.19687499999992 84.92002063983489 168.1888544891641 25 50
152 0 2.664
153 2 5.294 10.559487229102153 158.21032394865847 38.32375000000003 66.65468749999994 60.15221878224975 171.49122807017545 25 50
154 2 5.529 56.849845201238395 166.53766769865842 25 50 0 162.1983189821982 50.4362500000001 81.79531249999988
155 3 8.751 0 166.6033821916925 40.746250000000046 69.68281249999993 45.29153766769866 173.14241486068113 25 50 101.43188854489165 164.88648090815275 25 50
156 2 4.966 25.47729618163055 178.09597523219816 25 50 94.87857391640864 152.1540739486585 48.01375000000009 78.76718749999989
157 3 11.119 18.872549019607845 188.0030959752322 25 50 77.48683243034054 161.78694611068119 43.16875000000006 72.71093749999991 405.25025799793605 158.28173374613004 25 50
158 3 5.419 0 184.70072239422086 25 50 78.31527347781218 178.09597523219816 25 50 416.8085655314758 163.23529411764707 25 50
159 1 3.177 415.1573787409701 154.9793601651187 25 50
160 1 2.749 418.45975232198145 163.23529411764707 25 50
161 3 4.91 436.6228070175439 166.53766769865842 25 50 451.483488132095 163.23529411764707 25 50 413.5061919504644 163.23529411764707 25 50
162 3 10.176 453.13467492260065 163.23529411764707 25 50 425.06449948400416 153.32817337461302 25 50 380.4824561403509 163.23529411764707 25 50
163 3 8.873 472.94891640866877 163.23529411764707 25 50 383.78482972136226 161.5841073271414 25 50 416.6143134029928 146.89340774961303 35.295625000000015 62.86953124999995
164 3 7.512 514.005770123839 152.6368566176471 41.95750000000005 71.19687499999992 430.40086880804955 133.57964638157898 40.746250000000046 69.68281249999993 405.25025799793605 153.32817337461302 25 50
165 3 9.313 576.7223042440661 125.35656967556767 48.61937500000009 79.52421874999989 459.68229424664605 110.32590702399385 38.32375000000003 66.65468749999994 419.8081266124871 129.83304268253355 25.605625 50.75703125
166 2 9.552 446.52992776057795 138.46749226006193 25 50 473.85165860423115 108.63616768253362 59.52062500000015 93.15078124999984
167 3 9.176 609.9974200206399 141.76986584107328 25 50 489.4607843137255 150.02579979360166 25 50 507.041082623839 114.20963501354498 55.88687500000013 88.60859374999986
168 2 8.252 571.3288070820433 151.6384340331528 46.19687500000008 76.4960937499999 566.1809945820434 115.48230617905065 56.492500000000135 89.36562499999985
169 0 1.924
170 0 0.235
171 0 0.254
172 0 2.054
173 0 0.525
174 2 3.788 439.92518059855524 164.88648090815275 25 50 502.67027863777093 168.1888544891641 25 50
175 2 12.465 584.1131249999999 157.14049156669256 55.88687500000013 88.60859374999986 467.99535603715174 166.53766769865842 25 50
176 3 9.422 509.52071046181635 145.37934524961304 37.71812500000003 65.89765624999994 491.1119711042312 161.5841073271414 25 50 458.0882352941177 154.9793601651187 25 50
177 2 8.976 587.7468749999999 142.89971741163578 52.25312500000011 84.06640624999987 522.484520123839 151.67698658410734 25 50
178 2 7.712 438.27399380804957 163.23529411764707 25 50 386.2873261738906 149.4387500806244 36.50687500000002 64.38359374999995
179 2 8.291 467.99535603715174 169.84004127966978 25 50 395.343137254902 158.28173374613004 25 50
180 3 10.773 61.80340557275542 171.49122807017545 25 50 501.12765221878226 160.48141769865845 34.69000000000001 62.112499999999955 399.05688370743036 157.5575597426471 34.08437500000001 61.35546874999996
181 4 11.202 579.0362438725491 169.11586727618683 34.08437500000001 61.35546874999996 536.0768234004128 163.30100861068115 40.746250000000046 69.68281249999993 367.2729618163055 159.93292053663572 25 50 421.7621259029928 161.5841073271414 25 50
182 2 5.694 430.0180598555212 161.5841073271414 25 50 375.22608326883386 162.85677849264707 25.605625 50.75703125
183 3 8.638 451.289236003612 153.49815491163574 35.295625000000015 62.86953124999995 405.25025799793605 154.9793601651187 25 50 388.7383900928793 168.1888544891641 25 50
184 3 7.741 499.2822132997936 149.09309170214144 44.98562500000007 74.9820312499999 427.7041202270382 152.49973232714143 39.53500000000004 68.16874999999993 403.59907120743037 163.23529411764707 25 50
185 3 7.575 549.1491934339525 147.03053204011871 37.71812500000003 65.89765624999994 453.07754708462335 156.5591371581528 38.32375000000003 66.65468749999994 426.71568627450984 166.53766769865842 25 50
186 0 2.156
187 0 0.26
188 0 0.222
189 0 0.248
190 0 0.454
191 2 5.13 489.4607843137255 150.02579979360166 25 50 449.8323013415893 154.9793601651187 25 50
192 4 9.608 505.9726522187823 159.93292053663572 25 50 576.9736842105264 161.5841073271414 25 50 548.9035087719299 151.67698658410734 25 50 474.60010319917444 153.32817337461302 25 50
193 2 15.18 564.478375257998 159.58726215815278 33.478750000000005 60.59843749999996 510.9262125902993 148.374613003096 25 50
194 1 4.246 543.9499484004128 146.7234262125903 25 50
195 1 5.602 603.493125 147.78756329011873 36.50687500000002 64.38359374999995
196 0 2.212
197 0 0.278
198 0 0.375
199 1 3.407 109.68782249742003 161.5841073271414 25 50
200 1 4.61 61.3349048632611 167.1904319046698 29.239375 55.29921874999998
201 1 8.63 22.174922600619198 174.7936016511868 25 50
202 0 2.075
203 2 4.965 428.3668730650155 150.02579979360166 25 50 84.92002063983489 166.53766769865842 25 50
204 3 12.215 46.94272445820434 168.1888544891641 25 50 94.82714138286894 163.23529411764707 25 50 109.68782249742003 173.14241486068113 25 50
205 3 8.877 0 171.49122807017545 25 50 45.29153766769866 173.14241486068113 25 50 61.80340557275542 173.14241486068113 25 50
206 1 3.061 5.663054695562437 174.7936016511868 25 50
207 1 5.878 456.437048503612 153.32817337461302 25 50
208 1 4.901 467.77253998968007 150.98566982714144 41.95750000000005 71.19687499999992
209 2 8.495 583.189927115583 145.41220249613008 45.59125000000007 75.7390624999999 521.7932033668731 149.98724724264713 46.19687500000008 76.4960937499999
210 2 7.348 571.054558501032 133.958162006579 40.14062500000004 68.92578124999993 529.0892672858618 161.5841073271414 25 50
211 0 1.111
212 0 1.845
213 0 1.049
214 2 2.432 439.92518059855524 148.374613003096 25 50 415.1573787409701 146.7234262125903 25 50
215 2 9.871 469.6465428276574 156.63054695562437 25 50 421.7621259029928 148.374613003096 25 50
216 2 4.687 522.484520123839 151.67698658410734 25 50 456.437048503612 146.7234262125903 25 50
217 3 8.298 607.7325 143.832425503096 32.2675 59.084374999999966 502.7502750902993 136.50350433759036 41.35187500000005 70.43984374999992 461.39060887512903 141.76986584107328 25 50
218 1 6.733 580.3274903250774 132.33983246259038 48.01375000000009 78.76718749999989
219 0 2.137
220 0 0.232
221 0 2.341
222 0 0.238
223 0 0.287
224 3 5.351 615 151.67698658410734 25 50 126.19969040247679 148.374613003096 25 50 109.68782249742003 153.32817337461302 25 50
225 0 1.2
226 3 5.033 104.734262125903 150.02579979360166 25 50 91.52476780185759 151.67698658410734 25 50 78.31527347781218 151.67698658410734 25 50
227 0 1.104
228 0 1.053
229 0 1.333
230 0 1.367
231 2 9.759 438.27399380804957 151.67698658410734 25 50 416.8085655314758 148.374613003096 25 50
232 2 6.372 441.5763673890609 159.93292053663572 25 50 415.1573787409701 154.9793601651187 25 50
233 2 3.008 453.13467492260065 158.28173374613004 25 50 428.3668730650155 153.32817337461302 25 50
234 2 4.659 489.4607843137255 164.88648090815275 25 50 17.22136222910217 158.28173374613004 25 50
235 2 5.441 499.3679050567596 169.84004127966978 25 50 459.73942208462336 159.93292053663572 25 50
236 0 1.535
237 1 3.96 416.8085655314758 158.28173374613004 25 50
238 1 4.064 371.8665818498452 166.08774227618684 38.929375000000036 67.41171874999993
239 2 7.802 216.32364712332298 163.19674156669254 46.19687500000008 76.4960937499999 292.9695562435501 146.7234262125903 25 50
240 1 5.616 135.05555405056754 141.28138786764714 60.126250000000155 93.90781249999984
241 0 2.976
242 0 0.221
243 0 0.241
244 0 0.281
245 0 0.398
246 0 3.2
247 0 2.68
248 0 0.408
249 0 0.503
250 1 4.111 2.7149261480907754 180.60276501225496 47.408125000000084 78.0101562499999
251 1 3.835 25.83154121517024 170.6956442692209 47.408125000000084 78.0101562499999
252 1 4.496 40.11516124870999 170.79991131320955 41.95750000000005 71.19687499999992
253 1 4.92 52.11340557275539 174.23940918472658 44.38000000000007 74.22499999999991
254 1 4.127 53.29609165376673 173.24098660023228 48.61937500000009 79.52421874999989
255 1 2.334 67.30546310629515 178.78159668472657 37.112500000000026 65.14062499999994
256 1 3.679 68.35102489680082 173.07100506320955 38.32375000000003 66.65468749999994
257 1 4.307 73.60739776831784 176.75189426922088 37.71812500000003 65.89765624999994
258 1 2.29 73.60739776831784 178.40308105972656 37.71812500000003 65.89765624999994
259 1 2.486 78.56095813983487 173.44952068820953 37.71812500000003 65.89765624999994
260 0 0.736
261 0 1.631
262 0 2.557
263 1 3.529 56.352780572755414 181.18981472523222 35.90125000000002 63.62656249999995
264 1 3.925 26.79710655314758 175.20497452270385 32.2675 59.084374999999966
265 1 3.384 385.43601651186793 159.93292053663572 25 50
266 1 2.689 385.43601651186793 163.23529411764707 25 50
267 1 3.094 383.78482972136226 163.23529411764707 25 50
268 1 3.002 392.04076367389064 159.93292053663572 25 50
269 1 4.03 411.85500515995875 158.28173374613004 25 50
270 1 4.713 423.4133126934985 158.28173374613004 25 50
271 1 3.69 436.6228070175439 158.28173374613004 25 50
272 0 1.361
273 0 1.611
274 1 4.868 558.6392460010319 121.7413949625904 64.97125000000018 99.96406249999981
275 1 3.053 441.5763673890609 151.67698658410734 25 50
276 1 2.708 469.6465428276574 150.02579979360166 25 50
277 1 2.806 481.20485036119715 143.42105263157896 25 50
278 2 5.559 529.0892672858618 148.374613003096 25 50 159.2234262125903 148.374613003096 25 50
279 1 7.65 111.3390092879257 151.67698658410734 25 50
280 1 2.801 79.96646026831786 146.7234262125903 25 50
281 2 3.852 46.94272445820434 148.374613003096 25 50 10.616615067079465 161.5841073271414 25 50
282 1 3.264 25.47729618163055 146.7234262125903 25 50
283 0 3.711
284 0 0.254
285 0 0.226
286 0 0.227
287 0 0.328
288 0 3.821
289 0 0.244
290 0 0.205
291 0 0.136
292 0 0.411
293 0 0.217
294 0 0.342
295 0 0.54
296 0 0.544
297 1 3.166 405.25025799793605 158.28173374613004 25 50
298 1 2.99 372.2265221878225 159.93292053663572 25 50
299 0 1.526
300 0 1.318
301 1 6.259 144.49417408410724 145.23652565466986 64.36562500000018 99.20703124999982
302 1 4.373 41.789216653766665 162.15976643124367 71.63312500000022 108.29140624999978
303 0 1.303
304 0 1.176
305 0 1.857
306 0 4.399
307 0 0.26
308 0 0.224
309 0 0.377
310 0 0.27
311 0 0.331
312 0 0.344
313 0 0.416
314 1 1.924 491.1119711042312 171.49122807017545 25 50
315 1 2.407 575.402493872549 169.52724014770388 41.35187500000005 70.43984374999992
316 0 4.717
317 0 0.268
318 0 0.282
319 0 0.384
320 0 0.405
321 0 0.394
322 0 0.371
323 0 0.304
324 0 0.417
325 0 2.284
326 0 0.308
327 0 0.375
328 1 4.151 221.968524251806 156.63054695562437 25 50
329 1 5.783 261.5970072239422 163.23529411764707 25 50
330 2 3.885 288.01599587203305 168.1888544891641 25 50 268.20175438596493 168.1888544891641 25 50
331 1 2.793 281.41124871001034 168.1888544891641 25 50
332 2 5.162 246.73632610939114 169.84004127966978 25 50 61.80340557275542 173.14241486068113 25 50
333 1 2.77 152.6186790505676 174.7936016511868 25 50
334 1 3.001 32.082043343653254 179.74716202270383 25 50
335 0 1.599
336 1 3.017 575.3224974200207 148.374613003096 25 50
337 0 3.353
338 0 0.684
339 1 3.927 439.92518059855524 151.67698658410734 25 50
340 1 5.231 464.6929824561404 158.28173374613004 25 50
341 0 1.32
342 1 8.629 569.5781249999998 153.00967693820962 70.42187500000021 106.77734374999979
343 0 0.25
344 0 0.241
345 0 0.202
346 0 0.49
347 0 0.414
348 0 0.337
349 0 0.497
350 0 0.829
351 0 4.611
352 0 0.413
353 0 0.381
354 0 0.407
355 0 1.888
356 1 4.163 509.27502579979364 161.5841073271414 25 50
357 1 3.107 562.1130030959753 161.5841073271414 25 50
358 0 1.182
359 0 1.07
360 0 3.231
361 0 0.287
362 0 0.306
363 0 0.377
364 0 0.378
365 0 2.533
366 0 0.253
367 0 0.33
368 0 0.262
369 0 0.367
370 0 2.619
371 0 0.243
372 0 0.403
373 0 0.358
374 0 0.374
375 0 2.991
376 0 0.259
377 0 0.242
378 0 0.286
379 0 0.592
380 0 2.265
381 0 0.369
382 2 6.204 0.846618614551085 191.06407822174924 28.028125 53.785156249999986 12.267801857585141 189.6542827657379 25 50
383 0 1.561
384 1 6.814 95.15282249741998 178.09027992776066 54.07000000000012 86.33749999999986
385 1 4.199 156.44098587461298 182.87385876225497 43.77437500000006 73.46796874999991
386 2 6.446 215.85514641382866 177.0590000967493 50.4362500000001 81.79531249999988 22.060666924664552 174.65078205624363 51.64750000000011 83.30937499999987
387 2 5.76 280.71993195304435 174.75504910023227 46.19687500000008 76.4960937499999 81.56051922084623 178.02456543472658 38.32375000000003 66.65468749999994
388 2 6.817 135.5811825980392 170.42139568820954 42.563125000000056 71.95390624999992 343.46502999226004 171.45267551922092 46.19687500000008 76.4960937499999
389 2 7.057 405.3302544504644 179.43436089073793 41.35187500000005 70.43984374999992 186.43659668472648 165.87920818820956 49.8306250000001 81.03828124999988
390 2 5.965 456.0199803276574 172.62107964073795 52.25312500000011 84.06640624999987 245.13657185242516 173.61950222523228 48.01375000000009 78.76718749999989
391 3 9.328 528.1237019478845 185.14495251225495 40.14062500000004 68.92578124999993 296.15767414860676 166.39484810371525 51.64750000000011 83.30937499999987 514.2285861713107 191.30546955624357 25 50
392 2 12.193 548.5150045149638 166.87763077270387 45.59125000000007 75.7390624999999 353.0979021542828 173.5866449787152 40.14062500000004 68.92578124999993
393 1 4.414 405.1360023219814 171.34840847523228 51.64750000000011 83.30937499999987
394 1 3.832 460.396479618163 169.42297310371524 46.80250000000008 77.2531249999999
395 0 1.38
396 1 4.19 555.7253766769866 177.54178276573793 44.38000000000007 74.22499999999991
397 1 4.564 587.3721742776057 167.15187935371523 50.4362500000001 81.79531249999988
398 1 3.749 595.1081749871001 167.32755619517548 31.661875 58.32734374999997
399 1 4.468 590.7749999999999 171.2112841847266 49.225000000000094 80.28124999999989
400 1 3.665 583.9326764060887 177.3003914312436 47.408125000000084 78.0101562499999
401 1 5.453 586.3266124871001 174.51365776573795 49.225000000000094 80.28124999999989
402 1 5.05 586.9322374871001 168.66594185371525 48.01375000000009 78.76718749999989
403 0 1.814
404 1 5.831 577.7393021155831 169.97147026573796 56.492500000000135 89.36562499999985
405 1 4.46 584.6754256965944 172.86247097523227 49.225000000000094 80.28124999999989
406 0 1.318
407 1 5.47 585.9299999999998 169.83434597523228 54.07000000000012 86.33749999999986
408 1 3.995 584.8125499871 174.27226643124362 52.25312500000011 84.06640624999987
409 2 6.791 582.2962499999999 174.167999387255 57.70375000000014 90.87968749999985 294.62074303405575 178.09597523219816 25 50
410 1 3.145 291.3183694530444 174.7936016511868 25 50
411 1 4.534 583.2984874871 162.47256756320957 55.28125000000013 87.85156249999986
412 2 10.639 584.7187499999999 167.4261279347266 55.28125000000013 87.85156249999986 321.03973168214657 179.74716202270383 25 50
413 2 6.023 594.4087499999999 175.13356472523225 45.59125000000007 75.7390624999999 329.29566563467495 186.35190918472654 25 50
414 2 8.018 575.0287499999998 159.0659269382096 60.73187500000016 94.66484374999983 332.5980392156863 179.74716202270383 25 50
415 2 7.225 587.1412499999999 170.5913772252323 52.858750000000114 84.82343749999987 340.8539731682147 181.3983488132095 25 50
416 2 6.751 586.5356249999999 175.16642197174932 53.46437500000012 85.58046874999987 344.15634674922603 178.09597523219816 25 50
417 1 4.615 581.6906249999998 170.48711018124365 58.309375000000145 91.63671874999984
418 1 4.648 583.5074999999998 173.27384384674932 56.492500000000135 89.36562499999985
419 0 1.148
420 1 4.461 582.2962499999999 169.21443901573798 57.70375000000014 90.87968749999985
421 1 4.346 588.3524999999998 164.74366131320957 51.64750000000011 83.30937499999987
422 1 5.762 599.25375 178.16168972523224 40.746250000000046 69.68281249999993
423 0 4.496
424 0 0.266
425 0 0.241
426 0 0.403
427 0 0.351
428 0 0.442
429 0 0.528
430 0 0.7
431 0 0.369
432 0 0.376
433 1 6.829 421.7621259029928 158.28173374613004 25 50
434 1 5.816 449.8323013415893 153.32817337461302 25 50
435 0 1.33
436 0 1.154
437 0 1.077
438 0 1.043
439 0 2.695
440 0 0.296
441 0 0.304
442 0 0.354
443 0 0.359
444 0 4.526
445 0 0.201
446 0 0.192
447 0 0.191
448 0 0.193
449 0 0.204
450 0 0.18
451 0 0.198
452 0 0.202
453 0 3.593
454 0 0.214
455 0 0.178
456 0 0.174
457 0 0.187
458 0 0.161
459 0 0.169
460 0 0.182
461 0 0.247
462 0 0.23
463 0 1.173
464 0 6.743
465 0 0.205
466 0 0.176
467 0 0.177
468 0 0.168
469 0 0.169
470 0 0.174
471 0 0.181
472 0 0.18
473 0 0.175
474 0 0.176
475 0 0.158
476 0 0.187
477 0 0.173
478 0 0.188
479 0 0.167
480 0 0.174
481 0 0.178
482 0 0.14
483 0 0.205
484 0 4.342
485 0 0.286
486 0 0.274
487 0 0.392
488 0 0.42
489 0 0.507
490 0 0.51
491 0 2.813
492 1 4.858 537.0366934339525 130.2387202496131 61.943125000000165 96.17890624999983
493 0 3.603
494 0 0.28
495 0 0.392
496 0 0.285
497 0 0.331
498 0 2.721
499 0 0.256
500 0 0.327
501 0 0.288
502 0 0.334
503 0 4.519
504 0 0.238
505 0 0.231
506 0 0.211
507 0 0.192
508 0 0.197
509 0 0.194
510 0 0.204
511 0 0.201
512 0 3.541
513 0 0.25
514 0 0.257
515 0 0.353
516 0 0.343
517 0 0.363
518 0 3.315
519 1 4.444 492.10040505675954 139.29023800309602 39.53500000000004 68.16874999999993
520 1 3.41 579.1448042440661 146.5477493711301 43.77437500000006 73.46796874999991
521 0 2.377
522 0 0.297
523 0 0.32
524 0 0.373
525 2 5.702 155.92105263157896 156.63054695562437 25 50 132.8044375644995 154.9793601651187 25 50
526 2 3.446 114.64138286893706 148.374613003096 25 50 86.57120743034056 153.32817337461302 25 50
527 2 3.766 61.80340557275542 148.374613003096 25 50 23.826109391124874 150.02579979360166 25 50
528 0 2.985
529 0 0.302
530 0 0.242
531 0 0.271
532 0 0.335
533 0 0.28
534 0 3.308
535 0 0.223
536 0 0.256
537 0 0.231
538 0 0.225
539 0 0.28
540 0 2.738
541 0 0.276
542 0 0.296
543 0 0.348
544 1 4.06 213.71259029927762 184.70072239422086 25 50
545 0 0.246
546 1 2.402 109.68782249742003 169.84004127966978 25 50
547 1 2.343 33.73323013415893 171.49122807017545 25 50
548 0 3.172
549 0 0.244
550 0 0.284
551 0 0.295
552 0 0.275
553 0 0.23
554 0 1.938
555 7 18.48 382.0479511738906 167.25614639770387 44.98562500000007 74.9820312499999 332.540911377709 171.41981827270388 38.32375000000003 66.65468749999994 302.87667698658413 174.7936016511868 25 50 276.4576883384933 171.49122807017545 25 50 211.86715138028896 170.0100228166925 35.295625000000015 62.86953124999995 182.34004127966978 174.7936016511868 25 50 167.4793601651187 174.7936016511868 25 50
556 2 7.833 510.977645123839 155.45644752966984 48.01375000000009 78.76718749999989 208.26196529927762 158.07319965815276 35.90125000000002 63.62656249999995
557 9 23.071 477.7882211042311 158.13891415118687 51.64750000000011 83.30937499999987 438.0511777605779 159.24160377966982 41.95750000000005 71.19687499999992 386.7272629643963 159.48299511416414 38.929375000000036 67.41171874999993 332.04384674922596 166.25772381320957 49.225000000000094 80.28124999999989 296.2719298245614 171.49122807017545 25 50 278.108875128999 169.84004127966978 25 50 208.83902638028894 157.96893261416415 41.35187500000005 70.43984374999992 174.0841073271414 173.14241486068113 25 50 159.2234262125903 174.7936016511868 25 50
558 7 20.997 415.5551000124627 157.5265021342224 49.44812499999993 80.5601562499999 383.3093485169492 160.6889039911516 46.94062499999994 77.42578124999993 355.5358025922234 160.2690802592224 45.059999999999945 75.07499999999995 308.3623005982054 157.13470525922241 50.07499999999993 81.3437499999999 251.16394067796614 166.59388397308078 40.04499999999996 68.80624999999999 237.94865403788637 171.21136590229312 25 50 156.7608829760718 169.02874579386844 43.80624999999995 73.50781249999996
559 5 13.594 205.18813497008978 159.37337908150548 36.28374999999997 64.10468750000003 173.7093927592224 156.71488152729316 48.19437499999994 78.99296874999992 105.08714855433702 169.84036640079765 45.059999999999945 75.07499999999995 54.58308356181457 178.09612763272682 34.403124999999974 61.75390625000002 145.30897183449656 158.7018927592224 47.56749999999994 78.20937499999992
560 0 2.19
561 0 0.624
562 1 2.046 348.01844466600204 171.21136590229312 25 50
563 1 3.758 335.25672981056834 175.99700897308077 25 50
564 1 3.077 341.63758723828516 174.40179461615156 25 50
565 1 2.728 346.4232303090728 177.59222333000997 25 50
